subject,predicate,object
asthma,has_risk_factor,United States
asthma,has_risk_factor,age
asthma,has_risk_factor,childhood
asthma,has_risk_factor,pollen
asthma,has_risk_factor,exercise
asthma,has_risk_factor,viral infections
asthma,has_risk_factor,cold air
asthma,has_risk_factor,asthma triggers
asthma,has_risk_factor,airway inflammation
asthma,has_risk_factor,narrowed airways
asthma,has_risk_factor,harder breathing out
asthma,has_risk_factor,asthma attack
asthma,has_risk_factor,asthma symptoms
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,NHLBI’s Learn More Breathe Better ® Asthma program
asthma,has_risk_factor,Centers for Disease Control and Prevention
asthma,has_risk_factor,airways in lungs
asthma,has_risk_factor,1 in 13 Americans
asthma,has_risk_factor,1 in 13 people in the United States
asthma,has_risk_factor,childhood onset
asthma,has_risk_factor,asthma onset
asthma,has_risk_factor,asthma facts
asthma,has_risk_factor,asthma guides
asthma,has_risk_factor,tip sheets
asthma,has_risk_factor,other resources
asthma,has_risk_factor,FACT SHEET Asthma Facts for Patients and Families
asthma,has_risk_factor,asthma program
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,monitoring
asthma,has_risk_factor,avoiding triggers
asthma,has_risk_factor,using medicines
asthma,has_risk_factor,asthma action plan
asthma,has_risk_factor,treatment
asthma,has_risk_factor,asthma action
