subject,predicate,object
asthma,is_caused_by,environmental allergens
asthma,is_caused_by,viral infections affecting breathing
asthma,is_caused_by,family history
asthma,has_risk_factor,obesity
asthma,has_risk_factor,race or ethnicity
asthma,has_risk_factor,sex
asthma,has_risk_factor,occupational hazards
asthma,has_risk_factor,climate change
asthma,leads_to_complication,airway inflammation
asthma,leads_to_complication,airway hyperresponsiveness
asthma,leads_to_complication,increased mucus production
asthma,leads_to_complication,airway narrowing
asthma,leads_to_complication,thickened airway walls
asthma,is_prevented_by,avoiding dampness and mold
asthma,is_prevented_by,avoiding air pollution
asthma,is_prevented_by,healthy lifestyle
asthma,is_treated_by,nhlbi-supported research treatments
asthma,occurs_with,allergic reactions
asthma,associated_with,genetic factors
asthma,associated_with,environmental factors
asthma triggers,includes,indoor allergens
asthma triggers,includes,outdoor allergens
asthma triggers,includes,emotional stress
asthma triggers,includes,physical activity
asthma triggers,includes,infections
asthma triggers,includes,certain medicines
asthma triggers,includes,poor air quality
asthma,is_diagnosed_by,childhood development
asthma,is_diagnosed_by,adult-onset diagnosis
asthma,treats,medications
asthma,causes,airway obstruction
asthma,has_symptom,excessive mucus production
asthma,is_diagnosed_by,peak expiratory flow (pef) tests
asthma,is_diagnosed_by,bronchodilator responsiveness tests
asthma,is_diagnosed_by,challenge tests
asthma,is_diagnosed_by,allergy tests
asthma,is_diagnosed_by,fractional exhaled nitric oxide (feno) tests
asthma,is_diagnosed_by,blood tests
asthma,is_diagnosed_by,chest ct scan
asthma,has_risk_factor,allergens
asthma,has_risk_factor,irritants
asthma,has_risk_factor,hyperventilation
asthma,leads_to_complication,asthma flare-ups
asthma,is_treated_by,bronchodilator
asthma,associated_with,white blood cells
asthma,associated_with,airway sensitivity
asthma,has_symptom,airway irritation
asthma,is_caused_by,airway muscle tightening
asthma,is_prevented_by,avoiding allergens
asthma,is_prevented_by,avoiding irritants
asthma,is_prevented_by,controlling allergies
asthma,occurs_with,increased nitric oxide levels
asthma,occurs_with,thickened airway walls
asthma,is_treated_by,quick-relief medicines
asthma,is_treated_by,long-term control medicines
asthma,is_treated_by,bronchial thermoplasty
quick-relief medicines,treats,asthma attack
quick-relief medicines,has_symptom,tremors
quick-relief medicines,has_symptom,rapid heartbeat
oral corticosteroids,has_symptom,hoarse voice
oral corticosteroids,has_symptom,mouth infection called thrush
inhaled corticosteroids,has_risk_factor,cataracts
inhaled corticosteroids,has_risk_factor,osteoporosis
biologi medicines,treats,asthma that is difficult to control
leukotriene modifiers,prevents,airway swelling
inhaled mast cell stabilizers,prevents,airway swelling
inhaled long-acting bronchodilators,prevents,airway narrowing
allergy shots,prevents,allergic response to allergens
bronchial thermoplasty,has_risk_factor,worsening asthma
bronchial thermoplasty,has_risk_factor,airway or lung infections
bronchial thermoplasty,has_risk_factor,bronchiectasis
asthma action plan,includes,identifying allergens or triggers
asthma action plan,includes,medication schedule
asthma action plan,includes,emergency contact information
exercise-induced asthma,is_caused_by,physical activity
exercise-induced asthma,is_treated_by,reliever medicine before exercising
occupational asthma,is_caused_by,workplace allergens
occupational asthma,is_caused_by,sensitizing agents
allergic asthma,is_caused_by,allergens
allergic asthma,is_treated_by,inhaled corticosteroids
allergic asthma,is_treated_by,biologic medicines
allergic asthma,is_treated_by,allergy shots
seasonal allergic asthma,is_treated_by,daily controller medicine
seasonal allergic asthma,is_treated_by,reliever inhaler
nocturnal asthma,is_caused_by,poor symptom control
nocturnal asthma,is_caused_by,allergens during sleep
asthma,has_symptom,nighttime symptoms
asthma,has_symptom,early morning symptoms
asthma,leads_to_complication,frequent nighttime awakenings
asthma,occurs_with,allergens
asthma,associated_with,workplace exposures
asthma,associated_with,nighttime triggers
asthma,is_treated_by,inhaled corticosteroids
asthma,has_symptom,asthma attacks
asthma,is_prevented_by,flu vaccines
asthma,is_prevented_by,pneumonia vaccines
asthma,has_risk_factor,overweight
asthma,is_caused_by,animal fur
asthma,is_caused_by,dust
asthma,is_caused_by,tobacco smoke
asthma,is_caused_by,occupational allergens
asthma,is_caused_by,covid-19
asthma,leads_to_complication,preeclampsia
asthma,leads_to_complication,preterm delivery
asthma,leads_to_complication,low birth weight
asthma,occurs_with,covid-19
asthma,is_treated_by,peak flow meter monitoring
asthma,is_treated_by,healthy weight management
asthma,is_treated_by,heart-healthy foods
asthma,is_treated_by,regular physical activity
asthma,is_treated_by,stress management
asthma,is_treated_by,smoking cessation
asthma,is_treated_by,good quality sleep
asthma,associated_with,anxiety
asthma,associated_with,depression
asthma,associated_with,panic attacks
asthma,associated_with,occupational asthma
asthma,associated_with,pregnancy
asthma,associated_with,low air quality
asthma,associated_with,thunderstorms
asthma,associated_with,allergens
asthma,associated_with,viruses
asthma,associated_with,bacterial infections
asthma,associated_with,aspirin
asthma,associated_with,electronic cigarettes
asthma,associated_with,nicotine
asthma,associated_with,flavorings in e-cigarettes
asthma,is_caused_by,inflammation
asthma,is_caused_by,muscle tightening around the airways
asthma,leads_to_complication,sleep disturbance
asthma,leads_to_complication,tiredness during the day
asthma,leads_to_complication,poor concentration
asthma,leads_to_complication,emergency health care
asthma,leads_to_complication,hospital admission
asthma,leads_to_complication,death
asthma,is_treated_by,inhaler
asthma,is_treated_by,bronchodilators
asthma,is_treated_by,steroids
asthma,has_risk_factor,allergic conditions
asthma,has_risk_factor,urbanization
asthma,has_risk_factor,low birth weight
asthma,has_risk_factor,prematurity
asthma,has_risk_factor,exposure to tobacco smoke
asthma,has_risk_factor,air pollution
asthma,has_risk_factor,viral respiratory infections
asthma,has_risk_factor,environmental allergens
asthma,has_risk_factor,indoor air pollution
asthma,has_risk_factor,outdoor air pollution
asthma,has_risk_factor,house dust mites
asthma,has_risk_factor,moulds
asthma,has_risk_factor,occupational exposure to chemicals
asthma,occurs_with,asthma attack
asthma,associated_with,allergic conditions
asthma,associated_with,urbanization
asthma,associated_with,low birth weight
asthma,associated_with,prematurity
asthma,associated_with,exposure to tobacco smoke
asthma,associated_with,air pollution
asthma,associated_with,viral respiratory infections
asthma,associated_with,environmental allergens
asthma,associated_with,indoor air pollution
asthma,associated_with,outdoor air pollution
asthma,associated_with,house dust mites
asthma,associated_with,moulds
asthma,associated_with,occupational exposure to chemicals
asthma,associated_with,overweight
asthma,associated_with,obesity
inhaler,treats,asthma
bronchodilators,treats,asthma
steroids,treats,asthma
spacer device,treats,asthma
asthma,is_diagnosed_by,health professional
asthma,is_prevented_by,education
asthma,is_prevented_by,asthma action plan
health professional,diagnoses,asthma
triggers,causes,asthma symptoms
dust,causes,asthma symptoms
smoke,causes,asthma symptoms
fumes,causes,asthma symptoms
grass pollen,causes,asthma symptoms
tree pollen,causes,asthma symptoms
animal fur,causes,asthma symptoms
feathers,causes,asthma symptoms
strong soaps,causes,asthma symptoms
perfume,causes,asthma symptoms
cold,causes,asthma symptoms
weather changes,causes,asthma symptoms
other conditions,causes,asthma symptoms
low birth weight,causes,asthma
prematurity,causes,asthma
exposure to tobacco smoke,causes,asthma
air pollution,causes,asthma
viral respiratory infections,causes,asthma
environmental allergens,causes,asthma
indoor air pollution,causes,asthma
outdoor air pollution,causes,asthma
house dust mites,causes,asthma
moulds,causes,asthma
occupational exposure to chemicals,causes,asthma
overweight,causes,asthma
obesity,causes,asthma
family history of asthma,causes,asthma
allergic conditions,causes,asthma
urbanization,causes,asthma
